DepartureYear,DepartureMonth,DepartureDay,DepartureAirport,ArrivalAirport,ActualFlightTime,ActualTotalFuel,FlownPassengers,FlightBagsWeight,DayOfWeek,FuelPerMinute,AvgBagWeight,IsWeekend,PredictedTOW
2016,11,1,BCN,BVA,88,4200,177.0,460.0,1,47.72727272727273,13.142857142857142,0,67309.72
2016,11,1,FCO,BCN,81,3456,177.0,340.0,1,42.666666666666664,13.076923076923077,0,64466.062
2016,11,1,BVA,BCN,83,3530,166.0,430.0,1,42.53012048192771,13.030303030303031,0,63885.45
2016,11,1,BCN,FCO,83,3810,181.0,250.0,1,45.903614457831324,13.157894736842104,0,65084.754
2016,11,1,PMI,CRL,116,4900,189.0,920.0,1,42.241379310344826,12.95774647887324,0,66330.06
2016,11,1,CRL,PMI,108,4599,168.0,650.0,1,42.583333333333336,13.0,0,64238.984
2016,11,1,BGY,TSR,78,3340,151.0,320.0,1,42.82051282051282,12.8,0,62592.066
2016,11,1,TSR,BGY,83,3720,179.0,,1,44.81927710843374,,0,65450.707
2016,11,1,SVQ,FCO,137,5945,185.0,250.0,1,43.394160583941606,13.157894736842104,0,67130.11
2016,11,1,FCO,SVQ,142,6020,175.0,230.0,1,42.394366197183096,12.777777777777779,0,66546.85
2016,11,1,OPO,PDL,124,6200,182.0,340.0,1,50.0,13.076923076923077,0,67315.17
2016,11,1,PDL,LIS,114,5310,178.0,190.0,1,46.578947368421055,13.571428571428571,0,66620.805
2016,11,1,LIS,PDL,62,5904,181.0,290.0,1,95.2258064516129,13.181818181818182,0,66395.67
2016,11,1,PDL,OPO,117,5390,178.0,200.0,1,46.06837606837607,13.333333333333334,0,67772.57
2016,11,1,STN,CIY,163,6850,128.0,390.0,1,42.02453987730061,13.0,0,64837.727
2016,11,1,CIY,STN,180,7927,181.0,,1,44.03888888888889,,0,70986.36
2016,11,1,ATH,SXF,167,6873,186.0,600.0,1,41.15568862275449,13.043478260869565,0,67607.6
2016,11,1,SXF,ATH,140,5340,123.0,270.0,1,38.142857142857146,12.857142857142858,0,62170.85
2016,11,1,LPL,PMI,130,4395,6.0,30.0,1,33.80769230769231,15.0,0,62239.96
2016,11,1,PMI,LPL,140,5860,178.0,600.0,1,41.857142857142854,13.043478260869565,0,66021.445
2016,11,1,PMI,FMM,109,4970,176.0,680.0,1,45.596330275229356,13.076923076923077,0,66736.25
2016,11,1,PMI,BRU,130,5590,181.0,560.0,1,43.0,13.023255813953488,0,66276.86
2016,11,1,BRU,PMI,110,4740,172.0,790.0,1,43.09090909090909,12.950819672131148,0,65301.07
2016,11,1,FMM,PMI,97,4173,162.0,730.0,1,43.02061855670103,13.035714285714286,0,63770.223
2016,11,1,BGY,STN,113,4870,162.0,390.0,1,43.097345132743364,13.0,0,65220.18
2016,11,1,STN,BGY,89,3829,184.0,420.0,1,43.02247191011236,19.09090909090909,0,64883.84
2016,11,1,BGY,CPH,104,4600,170.0,310.0,1,44.23076923076923,12.916666666666666,0,65553.055
2016,11,1,CPH,BGY,107,4400,178.0,,1,41.12149532710281,,0,65880.336
2016,11,1,BRU,HAM,52,2150,109.0,135.0,1,41.34615384615385,12.272727272727273,0,59647.195
2016,11,1,HAM,BRU,80,2890,83.0,120.0,1,36.125,13.333333333333334,0,56087.324
2016,11,1,WAW,WRO,39,1620,104.0,70.0,1,41.53846153846154,14.0,0,57851.66
2016,11,1,WRO,WAW,44,1980,138.0,100.0,1,45.0,12.5,0,60541.03
2016,11,1,OTP,CRL,162,6770,172.0,430.0,1,41.79012345679013,13.030303030303031,0,67074.914
2016,11,1,CRL,OTP,138,5982,165.0,500.0,1,43.34782608695652,7.042253521126761,0,66562.805
2016,11,1,DUB,CPH,105,4320,174.0,520.0,1,41.142857142857146,13.0,0,64194.53
2016,11,1,CPH,DUB,111,4876,185.0,700.0,1,43.927927927927925,7.216494845360825,0,67089.94
2016,11,1,MAD,RAK,100,4435,164.0,620.0,1,44.35,12.916666666666666,0,64266.195
2016,11,1,RAK,MAD,96,4270,182.0,750.0,1,44.479166666666664,12.931034482758621,0,66402.055
2016,11,1,SVQ,RAK,67,3100,170.0,590.0,1,46.26865671641791,13.11111111111111,0,63146.305
2016,11,1,RAK,SVQ,62,2870,183.0,1010.0,1,46.29032258064516,12.948717948717949,0,64294.742
2016,11,1,STN,WMI,99,4450,152.0,210.0,1,44.94949494949495,13.125,0,65315.76
2016,11,1,WMI,STN,137,5963,173.0,350.0,1,43.52554744525548,12.962962962962964,0,67305.336
2016,11,1,BRS,DUB,38,1930,152.0,200.0,1,50.78947368421053,13.333333333333334,0,62722.59
2016,11,1,DUB,BRS,91,3610,169.0,624.0,1,39.67032967032967,13.0,0,63846.76
2016,11,1,DUB,BLQ,128,5570,184.0,806.0,1,43.515625,13.0,0,66973.86
2016,11,1,BLQ,DUB,153,6760,175.0,790.0,1,44.18300653594771,12.950819672131148,0,68344.41
2016,11,1,FAO,DUB,155,6557,186.0,730.0,1,42.303225806451614,13.035714285714286,0,68066.375
2016,11,1,DUB,FAO,160,6730,177.0,1131.0,1,42.0625,13.0,0,67631.12
2016,11,1,CGN,MLA,139,5910,172.0,,1,42.51798561151079,,0,67293.94
2016,11,1,MLA,CGN,154,6540,186.0,860.0,1,42.467532467532465,13.030303030303031,0,68387.46
2016,11,1,LIS,EIN,142,6299,188.0,,1,44.359154929577464,,0,68274.125
2016,11,1,EIN,LIS,161,6900,184.0,,1,42.857142857142854,,0,68111.06
2016,11,1,BCN,FEZ,96,4450,161.0,550.0,1,46.354166666666664,13.095238095238095,0,65043.695
2016,11,1,FEZ,BCN,92,3860,176.0,580.0,1,41.95652173913044,12.88888888888889,0,64841.844
2016,11,1,STN,MLA,96,4510,144.0,680.0,1,46.979166666666664,13.076923076923077,0,64501.832
2016,11,1,MLA,STN,181,7596,184.0,640.0,1,41.966850828729285,13.061224489795919,0,69862.66
2016,11,1,BLQ,MLA,87,3660,142.0,,1,42.06896551724138,,0,63143.203
2016,11,1,MAN,BLQ,113,4510,183.0,440.0,1,39.91150442477876,12.941176470588236,0,65197.895
2016,11,1,BLQ,MAN,131,5300,178.0,770.0,1,40.458015267175576,15.098039215686274,0,67210.266
2016,11,1,BLQ,SUF,68,3200,169.0,70.0,1,47.05882352941177,14.0,0,64270.55
2016,11,1,SUF,BLQ,74,3050,174.0,150.0,1,41.21621621621622,12.5,0,62871.996
2016,11,1,VLC,CIA,100,4160,179.0,310.0,1,41.6,12.916666666666666,0,64859.72
2016,11,1,CIA,VLC,98,4114,179.0,310.0,1,41.97959183673469,12.916666666666666,0,65447.293
2016,11,1,BRU,AGP,149,6250,175.0,628.0,1,41.946308724832214,15.7,0,68185.37
2016,11,1,AGP,BRU,140,6099,182.0,570.0,1,43.56428571428572,12.954545454545455,0,67349.39
2016,11,1,BCN,SOF,159,6731,180.0,400.0,1,42.333333333333336,12.903225806451612,0,69186.38
2016,11,1,SOF,BCN,158,6550,165.0,520.0,1,41.45569620253165,13.0,0,66514.32
2016,11,1,CIA,SXF,106,4430,179.0,300.0,1,41.79245283018868,13.043478260869565,0,66082.59
2016,11,1,SXF,CIA,99,3890,187.0,230.0,1,39.292929292929294,12.777777777777779,0,64911.15
2016,11,1,VNO,SXF,80,3680,178.0,48.0,1,46.0,,0,65293.71
2016,11,1,SXF,VNO,71,3060,146.0,200.0,1,43.098591549295776,13.333333333333334,0,61180.69
2016,11,1,PMI,BVA,105,4630,189.0,700.0,1,44.095238095238095,12.962962962962964,0,66212.586
2016,11,1,BTS,BVA,110,4530,185.0,240.0,1,41.18181818181818,12.631578947368421,0,65034.59
2016,11,1,BVA,BTS,101,4480,172.0,290.0,1,44.35643564356435,13.181818181818182,0,64967.426
2016,11,1,BVA,PMI,94,3868,127.0,330.0,1,41.148936170212764,12.692307692307692,0,61144.48
2016,11,1,TSR,OTP,46,2030,176.0,270.0,1,44.130434782608695,12.857142857142858,0,63344.867
2016,11,1,CRL,TSR,108,4399,154.0,260.0,1,40.73148148148148,6.341463414634147,0,63192.0
2016,11,1,OTP,TSR,46,2170,158.0,310.0,1,47.17391304347826,12.916666666666666,0,62320.32
2016,11,1,TSR,CRL,127,5090,168.0,260.0,1,40.07874015748032,13.0,0,64836.02
2016,11,1,WMI,NCL,144,5150,79.0,140.0,1,35.763888888888886,12.727272727272727,0,59514.69
2016,11,1,NCL,WMI,129,4961,111.0,300.0,1,38.457364341085274,13.043478260869565,0,60586.945
2016,11,1,PMI,NYO,197,7720,179.0,980.0,1,39.18781725888325,13.066666666666666,0,68158.836
2016,11,1,NYO,PMI,192,7450,178.0,520.0,1,38.802083333333336,13.0,0,67784.586
2016,11,1,SOF,ATH,57,2240,153.0,290.0,1,39.29824561403509,13.181818181818182,0,61707.875
2016,11,1,ATH,SOF,63,3100,182.0,330.0,1,49.20634920634921,13.2,0,65777.91
2016,11,1,EIN,SOF,132,5710,169.0,380.0,1,43.25757575757576,13.10344827586207,0,67909.77
2016,11,1,SOF,EIN,157,6810,170.0,470.0,1,43.37579617834395,13.055555555555555,0,67126.805
2016,11,1,RBA,CRL,167,7070,177.0,560.0,1,42.33532934131737,13.023255813953488,0,67655.305
2016,11,1,CRL,RBA,172,7660,171.0,770.0,1,44.53488372093023,5.661764705882353,0,68296.39
2016,11,1,CFU,LBA,202,8000,169.0,640.0,1,39.603960396039604,13.061224489795919,0,68123.41
2016,11,1,LBA,CFU,178,5674,26.0,260.0,1,31.876404494382022,13.0,0,59530.445
2016,11,1,AGP,PMI,78,3473,167.0,260.0,1,44.52564102564103,13.0,0,63479.754
2016,11,1,PMI,AGP,77,3200,179.0,380.0,1,41.55844155844156,13.10344827586207,0,64672.855
2016,11,1,STN,WMI,103,4500,162.0,390.0,1,43.689320388349515,13.0,0,65603.055
2016,11,1,STN,LRH,78,3550,163.0,390.0,1,45.51282051282051,13.0,0,63902.82
2016,11,1,LRH,STN,73,2950,161.0,590.0,1,40.41095890410959,13.409090909090908,0,62775.195
2016,11,1,WMI,STN,143,5954,182.0,390.0,1,41.63636363636363,13.0,0,67174.44
2016,11,1,SKG,ATH,38,1910,156.0,210.0,1,50.26315789473684,13.125,0,63363.355
2016,11,1,ATH,JTR,31,1700,176.0,380.0,1,54.83870967741935,13.10344827586207,0,62803.355
2016,11,1,JTR,ATH,31,1570,183.0,520.0,1,50.645161290322584,13.0,0,64689.72
2016,11,1,ATH,SKG,38,2000,177.0,150.0,1,52.63157894736842,12.5,0,63752.84
2016,11,1,BGY,ATH,119,5279,169.0,310.0,1,44.36134453781513,12.916666666666666,0,67338.13
2016,11,1,ATH,BGY,126,5630,181.0,250.0,1,44.682539682539684,13.157894736842104,0,66472.41
2016,11,1,STN,WRO,96,3996,169.0,,1,41.625,,0,66253.9
2016,11,1,WRO,STN,120,5290,180.0,600.0,1,44.083333333333336,13.043478260869565,0,67730.49
2016,11,1,KRK,STN,140,5355,185.0,380.0,1,38.25,13.10344827586207,0,66794.4
2016,11,1,BGY,KRK,86,3677,174.0,390.0,1,42.75581395348837,13.0,0,64541.477
2016,11,1,STN,KRK,109,4944,172.0,290.0,1,45.357798165137616,13.181818181818182,0,66139.85
2016,11,1,KRK,BGY,85,3550,175.0,210.0,1,41.76470588235294,13.125,0,63500.31
2016,11,1,EMA,CIA,130,4960,142.0,340.0,1,38.15384615384615,13.076923076923077,0,62927.234
2016,11,1,CIA,EMA,148,5945,170.0,440.0,1,40.16891891891892,12.941176470588236,0,65911.11
2016,11,1,STN,CIA,118,4907,176.0,290.0,1,41.58474576271186,13.181818181818182,0,66005.75
2016,11,1,CIA,STN,146,6330,183.0,420.0,1,43.35616438356164,13.125,0,68711.664
2016,11,1,STN,PMI,124,4490,50.0,130.0,1,36.20967741935484,13.0,0,57175.83
2016,11,1,PMI,STN,130,5606,179.0,680.0,1,43.12307692307692,13.076923076923077,0,67135.12
2016,11,1,ATH,MLA,88,4000,187.0,,1,45.45454545454545,,0,66767.39
2016,11,1,MLA,ATH,81,3814,177.0,790.0,1,47.08641975308642,12.950819672131148,0,67399.65
2016,11,1,ATH,JMK,22,1100,134.0,90.0,1,50.0,12.857142857142858,0,59890.336
2016,11,1,JMK,ATH,23,1150,172.0,670.0,1,50.0,13.137254901960784,0,64383.16
2016,11,1,FCO,BRI,51,2140,163.0,210.0,1,41.96078431372549,13.125,0,62916.723
2016,11,1,BRU,FCO,94,3950,179.0,540.0,1,42.02127659574468,10.0,0,65411.73
2016,11,1,FCO,BRU,108,4480,171.0,400.0,1,41.48148148148148,12.903225806451612,0,64532.664
2016,11,1,BRI,FCO,45,1980,164.0,140.0,1,44.0,12.727272727272727,0,61643.17
2016,11,1,DUB,CIA,153,6520,182.0,936.0,1,42.61437908496732,13.0,0,68129.41
2016,11,1,CIA,DUB,182,7886,184.0,,1,43.32967032967033,,0,69927.43
2016,11,1,CIA,MAD,123,5347,175.0,120.0,1,43.47154471544715,13.333333333333334,0,66606.555
2016,11,1,MAD,CIA,122,5025,176.0,140.0,1,41.18852459016394,12.727272727272727,0,65227.16
2016,11,1,CFU,BHX,191,7700,176.0,810.0,1,40.31413612565445,13.064516129032258,0,68680.79
2016,11,1,BHX,CFU,174,5547,23.0,100.0,1,31.879310344827587,14.285714285714286,0,63726.918
2016,11,1,TSR,OTP,41,1840,147.0,250.0,1,44.8780487804878,,0,61683.094
2016,11,1,OTP,TSR,45,2210,168.0,220.0,1,49.111111111111114,12.941176470588236,0,63025.54
2016,11,1,LTN,CPH,79,3530,176.0,250.0,1,44.68354430379747,13.157894736842104,0,64048.703
2016,11,1,CPH,LTN,100,4120,185.0,620.0,1,41.2,8.378378378378379,0,66175.93
2016,11,1,KUN,CPH,74,3390,160.0,180.0,1,45.810810810810814,12.857142857142858,0,62593.383
2016,11,1,CPH,KUN,59,2726,171.0,,1,46.20338983050848,,0,63968.754
2016,11,1,STN,MXP,104,4345,180.0,200.0,1,41.77884615384615,13.333333333333334,0,66046.16
2016,11,1,MXP,STN,111,4910,169.0,410.0,1,44.234234234234236,13.225806451612904,0,66327.12
2016,11,1,BCN,CGN,109,5190,176.0,640.0,1,47.61467889908257,13.061224489795919,0,67510.56
2016,11,1,CGN,BCN,114,4900,175.0,,1,42.98245614035088,,0,67279.92
2016,11,1,WMI,BVA,127,5410,182.0,170.0,1,42.59842519685039,12.142857142857142,0,66734.18
2016,11,1,WMI,BGY,109,4420,182.0,210.0,1,40.55045871559633,13.125,0,64844.305
2016,11,1,BVA,WMI,103,4340,156.0,350.0,1,42.13592233009709,12.962962962962964,0,65744.516
2016,11,1,BGY,WMI,103,4408,184.0,420.0,1,42.79611650485437,12.727272727272727,0,66964.39
2016,11,1,STN,WMI,120,4685,155.0,130.0,1,39.041666666666664,13.0,0,62633.75
2016,11,1,WMI,STN,143,5630,161.0,260.0,1,39.37062937062937,13.0,0,64871.168
2016,11,1,WMI,FUE,318,13040,180.0,,1,41.0062893081761,,0,73230.62
2016,11,1,FUE,WMI,292,11887,175.0,570.0,1,40.70890410958904,12.954545454545455,0,72513.05
2016,11,1,BRU,FCO,97,4070,175.0,481.0,1,41.95876288659794,13.36111111111111,0,65182.258
2016,11,1,FCO,BRU,106,4740,186.0,480.0,1,44.716981132075475,12.972972972972974,0,66449.75
2016,11,1,ATH,CIA,97,4208,181.0,180.0,1,43.381443298969074,12.857142857142858,0,65133.59
2016,11,1,CIA,ATH,91,4010,161.0,360.0,1,44.065934065934066,12.857142857142858,0,66021.62
2016,11,1,CRL,TFS,258,11270,186.0,840.0,1,43.68217054263566,7.9245283018867925,0,73191.75
2016,11,1,TFS,CRL,227,9800,171.0,700.0,1,43.17180616740088,12.962962962962964,0,70313.74
2016,11,1,NCL,TFS,274,11804,172.0,1250.0,1,43.08029197080292,9.124087591240876,0,73395.38
2016,11,1,TFS,NCL,248,10200,175.0,1220.0,1,41.12903225806452,12.97872340425532,0,71613.516
2016,11,1,IBZ,BCN,36,1750,182.0,480.0,1,48.611111111111114,12.972972972972974,0,63389.434
2016,11,1,BCN,LPL,132,5380,175.0,400.0,1,40.75757575757576,12.903225806451612,0,65584.45
2016,11,1,BCN,IBZ,44,1890,124.0,330.0,1,42.95454545454545,13.2,0,58631.96
2016,11,1,LPL,BCN,117,4680,153.0,,1,40.0,,0,64283.82
2016,11,1,ATH,RHO,41,2100,118.0,140.0,1,51.21951219512195,12.727272727272727,0,60498.37
2016,11,1,RHO,ATH,45,2150,182.0,480.0,1,47.77777777777778,12.972972972972974,0,65331.934
2016,11,1,ATH,CRL,192,8200,185.0,600.0,1,42.708333333333336,13.043478260869565,0,69627.2
2016,11,1,CRL,ATH,156,6952,178.0,550.0,1,44.56410256410256,6.25,0,68522.63
2016,11,1,MJV,DUB,148,6494,180.0,440.0,1,43.87837837837838,12.941176470588236,0,67646.61
2016,11,1,DUB,MJV,148,6730,166.0,767.0,1,45.472972972972975,13.0,0,67197.1
2016,11,1,BRU,FCO,97,3870,174.0,273.0,1,39.896907216494846,13.0,0,64919.16
2016,11,1,FCO,BRU,109,4367,182.0,490.0,1,40.06422018348624,12.894736842105264,0,65021.926
2016,11,1,LPL,KRK,113,4775,172.0,720.0,1,42.256637168141594,13.090909090909092,0,65528.74
2016,11,1,KRK,LPL,158,6660,172.0,540.0,1,42.151898734177216,12.857142857142858,0,66923.45
2016,11,1,FAO,EMA,149,6363,182.0,790.0,1,42.70469798657718,12.950819672131148,0,67663.984
2016,11,1,EMA,FAO,160,5720,33.0,100.0,1,35.75,12.5,0,59919.676
2016,11,1,EMA,BGY,96,4018,182.0,1290.0,1,41.854166666666664,13.030303030303031,0,65194.062
2016,11,1,GOT,ALC,201,7991,182.0,,1,39.756218905472636,,0,70167.29
2016,11,1,ALC,GOT,187,7881,187.0,750.0,1,42.144385026737964,12.931034482758621,0,70287.13
2016,11,1,STN,SXF,72,3460,147.0,330.0,1,48.05555555555556,13.2,0,63669.844
2016,11,1,SXF,STN,99,4027,153.0,250.0,1,40.676767676767675,13.157894736842104,0,63273.402
2016,11,1,STN,GOA,100,4360,179.0,1030.0,1,43.6,13.205128205128204,0,66271.93
2016,11,1,GOA,STN,113,4780,175.0,,1,42.30088495575221,,0,66592.984
2016,11,1,GDN,EDI,135,5700,171.0,390.0,1,42.22222222222222,13.0,0,65821.29
2016,11,1,EDI,GDN,113,4789,165.0,460.0,1,42.38053097345133,13.142857142857142,0,64166.72
2016,11,1,SKG,PFO,89,3760,181.0,510.0,1,42.247191011235955,13.076923076923077,0,65227.504
2016,11,1,PFO,SKG,108,4750,184.0,,1,43.98148148148148,,0,67124.945
2016,11,1,PRG,CRL,68,3300,188.0,351.0,1,48.529411764705884,13.0,0,65209.074
2016,11,1,CRL,PRG,65,2930,178.0,290.0,1,45.07692307692308,13.181818181818182,0,64530.12
2016,11,1,PRG,BGY,62,2960,169.0,260.0,1,47.74193548387097,13.0,0,63025.605
2016,11,1,BGY,PRG,67,2850,151.0,230.0,1,42.53731343283582,12.777777777777779,0,63072.19
2016,11,1,MAD,OTP,203,8598,171.0,520.0,1,42.354679802955665,13.0,0,68954.836
2016,11,1,OTP,MAD,215,9224,183.0,,1,42.902325581395345,,0,70830.93
2016,11,1,BGY,SXF,78,3277,167.0,300.0,1,42.01282051282051,13.043478260869565,0,64366.332
2016,11,1,TSF,SXF,75,3500,167.0,380.0,1,46.666666666666664,13.10344827586207,0,65054.297
2016,11,1,SXF,TSF,73,2990,163.0,340.0,1,40.95890410958904,13.076923076923077,0,62894.125
2016,11,1,SXF,BGY,79,3280,179.0,140.0,1,41.51898734177215,12.727272727272727,0,63674.027
2016,11,1,BRU,BCN,99,4080,184.0,586.0,1,41.21212121212121,14.65,0,65943.04
2016,11,1,BRU,MXP,67,2970,175.0,200.0,1,44.32835820895522,15.384615384615385,0,65104.07
2016,11,1,MXP,BRU,68,3070,110.0,200.0,1,45.14705882352941,13.333333333333334,0,58697.383
2016,11,1,BCN,BRU,105,4560,178.0,470.0,1,43.42857142857143,13.055555555555555,0,65579.39
2016,11,1,BCN,STN,115,4800,159.0,400.0,1,41.73913043478261,12.903225806451612,0,64627.19
2016,11,1,STN,BCN,110,4400,162.0,270.0,1,40.0,12.857142857142858,0,63949.754
2016,11,1,OPO,BCN,92,3550,180.0,180.0,1,38.58695652173913,12.857142857142858,0,64084.734
2016,11,1,BCN,OPO,87,4090,175.0,160.0,1,47.01149425287356,13.333333333333334,0,66514.14
2016,11,1,CTA,MXP,94,4210,178.0,240.0,1,44.787234042553195,12.631578947368421,0,66358.195
2016,11,1,CTA,MXP,95,4145,183.0,180.0,1,43.63157894736842,12.857142857142858,0,66046.89
2016,11,1,MXP,CTA,91,3980,178.0,190.0,1,43.73626373626374,12.666666666666666,0,65927.164
2016,11,1,MXP,CTA,93,3940,164.0,310.0,1,42.365591397849464,12.916666666666666,0,64323.4
2016,11,1,CIA,MAD,119,5320,182.0,270.0,1,44.705882352941174,12.857142857142858,0,68252.78
2016,11,1,MAD,CIA,122,5250,178.0,380.0,1,43.032786885245905,13.10344827586207,0,66139.29
2016,11,1,AGP,BCN,74,3200,183.0,390.0,1,43.24324324324324,13.0,0,64815.203
2016,11,1,BCN,AGP,76,3330,189.0,220.0,1,43.81578947368421,12.941176470588236,0,65497.754
2016,11,1,BCN,WMI,164,7330,179.0,260.0,1,44.69512195121951,13.0,0,69976.15
2016,11,1,WMI,BCN,157,6780,173.0,270.0,1,43.18471337579618,13.5,0,67551.58
2016,11,1,BUD,LPA,301,12286,188.0,849.0,1,40.817275747508305,13.061538461538461,0,73529.63
2016,11,1,LPA,BUD,286,11540,155.0,960.0,1,40.34965034965035,12.972972972972974,0,70099.516
2016,11,1,TLS,MAD,61,2690,148.0,,1,44.09836065573771,,0,62173.09
2016,11,1,MAD,TLS,54,2500,176.0,460.0,1,46.2962962962963,13.142857142857142,0,63395.73
2016,11,1,WMI,TRF,97,4260,122.0,500.0,1,43.91752577319588,12.820512820512821,0,62277.227
2016,11,1,LGW,ALC,123,5344,173.0,,1,43.447154471544714,,0,67030.086
2016,11,1,ALC,LGW,135,6010,184.0,590.0,1,44.51851851851852,13.11111111111111,0,67673.09
2016,11,1,LIL,OPO,135,5220,184.0,90.0,1,38.666666666666664,12.857142857142858,0,65404.812
2016,11,1,OPO,LIL,115,4950,187.0,390.0,1,43.04347826086956,13.0,0,65702.68
2016,11,1,ALC,NUE,145,6340,171.0,380.0,1,43.724137931034484,13.10344827586207,0,67137.19
2016,11,1,NUE,ALC,140,5743,142.0,340.0,1,41.02142857142857,13.076923076923077,0,64686.184
2016,11,1,OPO,STN,124,5190,180.0,460.0,1,41.854838709677416,13.142857142857142,0,66265.75
2016,11,1,STN,OPO,125,5016,170.0,270.0,1,40.128,12.857142857142858,0,65091.562
2016,11,1,LTN,CPH,80,3800,173.0,230.0,1,47.5,12.777777777777779,0,64613.156
2016,11,1,PSA,TFS,261,10710,173.0,720.0,1,41.03448275862069,13.090909090909092,0,71678.96
2016,11,1,TFS,PSA,229,9400,156.0,650.0,1,41.048034934497814,13.0,0,68350.2
2016,11,1,STN,AGP,156,6417,151.0,640.0,1,41.13461538461539,13.061224489795919,0,65581.11
2016,11,1,AGP,STN,145,6230,176.0,590.0,1,42.96551724137931,13.11111111111111,0,67713.7
2016,11,1,CGN,LPA,275,11927,177.0,,1,43.37090909090909,,0,74317.79
2016,11,1,LPA,CGN,245,10313,169.0,1050.0,1,42.093877551020405,12.962962962962964,0,70737.49
2016,11,1,OTP,STN,197,8480,186.0,507.0,1,43.045685279187815,13.0,0,70063.75
2016,11,1,STN,OTP,154,6270,161.0,730.0,1,40.714285714285715,13.035714285714286,0,65806.836
2016,11,1,STN,MAD,138,5764,172.0,170.0,1,41.768115942028984,13.076923076923077,0,65934.1
2016,11,1,PMI,MAD,60,2775,173.0,160.0,1,46.25,13.333333333333334,0,63514.008
2016,11,1,BLQ,VLC,99,4120,183.0,270.0,1,41.61616161616162,12.857142857142858,0,65132.11
2016,11,1,VLC,BLQ,104,4230,182.0,400.0,1,40.67307692307692,12.903225806451612,0,64833.926
2016,11,1,BRI,BLQ,59,2671,169.0,130.0,1,45.271186440677965,13.0,0,62820.59
2016,11,1,BLQ,BRI,60,2460,176.0,90.0,1,41.0,12.857142857142858,0,63215.797
